timestamp,load,temp
2018-01-01 00:00:00,1643.8,10
2018-01-01 00:05:00,1638.2,10
2018-01-01 00:10:00,1624.8,10
2018-01-01 00:15:00,1611.6,10
2018-01-01 00:20:00,1601.6,10
2018-01-01 00:25:00,1607.1,10
2018-01-01 00:30:00,1607.8,10
2018-01-01 00:35:00,1604.6,10
2018-01-01 00:40:00,1594.9,10
2018-01-01 00:45:00,1603.1,10
2018-01-01 00:50:00,1594.8,10
2018-01-01 00:55:00,1606.6,10
2018-01-01 01:00:00,1638.3,10
2018-01-01 01:05:00,1588.3,10
2018-01-01 01:10:00,1575.4,10
2018-01-01 01:15:00,1566.0,10
2018-01-01 01:20:00,1568.7,10
2018-01-01 01:25:00,1576.8,10
2018-01-01 01:30:00,1570.7,10
2018-01-01 01:35:00,1558.5,10
2018-01-01 01:40:00,1559.7,10
2018-01-01 01:45:00,1555.4,10
2018-01-01 01:50:00,1550.3,10
2018-01-01 01:55:00,1551.1,10
2018-01-01 02:00:00,1550.7,10
2018-01-01 02:05:00,1544.6,10
2018-01-01 02:10:00,1545.3,10
2018-01-01 02:15:00,1546.6,10
2018-01-01 02:20:00,1541.0,10
2018-01-01 02:25:00,1545.0,9
2018-01-01 02:30:00,1544.5,9
2018-01-01 02:35:00,1545.0,9
2018-01-01 02:40:00,1526.3,9
2018-01-01 02:45:00,1530.0,9
2018-01-01 02:50:00,1528.6,9
2018-01-01 02:55:00,1542.1,9
2018-01-01 03:00:00,1545.3,9
2018-01-01 03:05:00,1525.7,9
2018-01-01 03:10:00,1531.8,9
2018-01-01 03:15:00,1521.9,9
2018-01-01 03:20:00,1536.2,9
2018-01-01 03:25:00,1535.3,9
2018-01-01 03:30:00,1528.5,9
2018-01-01 03:35:00,1522.1,9
2018-01-01 03:40:00,1540.4,9
2018-01-01 03:45:00,1531.3,9
2018-01-01 03:50:00,1535.1,9
2018-01-01 03:55:00,1528.1,9
2018-01-01 04:00:00,1532.8,9
2018-01-01 04:05:00,1518.5,9
2018-01-01 04:10:00,1534.5,9
2018-01-01 04:15:00,1531.3,9
2018-01-01 04:20:00,1537.1,9
2018-01-01 04:25:00,1538.4,9
2018-01-01 04:30:00,1533.1,9
2018-01-01 04:35:00,1536.7,9
2018-01-01 04:40:00,1541.0,9
2018-01-01 04:45:00,1514.9,9
2018-01-01 04:50:00,1525.3,9
2018-01-01 04:55:00,1520.4,9
2018-01-01 05:00:00,1519.9,9
2018-01-01 05:05:00,1530.8,9
2018-01-01 05:10:00,1522.3,9
2018-01-01 05:15:00,1524.0,9
2018-01-01 05:20:00,1526.3,9
2018-01-01 05:25:00,1523.4,8
2018-01-01 05:30:00,1529.5,8
2018-01-01 05:35:00,1537.3,8
2018-01-01 05:40:00,1532.1,8
2018-01-01 05:45:00,1534.9,8
2018-01-01 05:50:00,1540.8,8
2018-01-01 05:55:00,1544.8,8
2018-01-01 06:00:00,1548.2,8
2018-01-01 06:05:00,1553.4,8
2018-01-01 06:10:00,1553.2,8
2018-01-01 06:15:00,1559.7,8
2018-01-01 06:20:00,1564.2,8
2018-01-01 06:25:00,1566.3,8
2018-01-01 06:30:00,1566.1,8
2018-01-01 06:35:00,1563.4,8
2018-01-01 06:40:00,1583.7,8
2018-01-01 06:45:00,1584.1,8
2018-01-01 06:50:00,1579.2,8
2018-01-01 06:55:00,1584.1,8
2018-01-01 07:00:00,1596.5,8
2018-01-01 07:05:00,1599.1,8
