timestamp,load,temp
2023-01-01 00:00:00,1153.4263,53
2023-01-01 00:05:00,1138.7476,53
2023-01-01 00:10:00,1134.5775,53
2023-01-01 00:15:00,1145.0581,53
2023-01-01 00:20:00,1137.9814,53
2023-01-01 00:25:00,1139.366,53
2023-01-01 00:30:00,1133.1686,53
2023-01-01 00:35:00,1125.2611,53
2023-01-01 00:40:00,1125.9679,53
2023-01-01 00:45:00,1116.3313,53
2023-01-01 00:50:00,1122.4739,53
2023-01-01 00:55:00,1120.4883,53
2023-01-01 01:00:00,1133.844,53
2023-01-01 01:05:00,1113.6847,53
2023-01-01 01:10:00,1098.3412,54
2023-01-01 01:15:00,1102.6638,54
2023-01-01 01:20:00,1101.469,54
2023-01-01 01:25:00,1095.829,54
2023-01-01 01:30:00,1092.8296,54
2023-01-01 01:35:00,1093.5991,54
2023-01-01 01:40:00,1094.5109,54
2023-01-01 01:45:00,1087.6798,54
2023-01-01 01:50:00,1087.3031,54
2023-01-01 01:55:00,1069.7018,54
2023-01-01 02:00:00,1080.3512,54
2023-01-01 02:05:00,1072.431,54
2023-01-01 02:10:00,1077.5476,54
2023-01-01 02:15:00,1060.1418,54
2023-01-01 02:20:00,1063.9889,54
2023-01-01 02:25:00,1035.0403,54
2023-01-01 02:30:00,1058.7725,54
2023-01-01 02:35:00,1058.5999,54
2023-01-01 02:40:00,1065.9504,54
2023-01-01 02:45:00,1055.3049,54
2023-01-01 02:50:00,1050.7968,54
2023-01-01 02:55:00,1048.7251,54
2023-01-01 03:00:00,1047.3334,54
2023-01-01 03:05:00,1045.9457,54
2023-01-01 03:10:00,1049.6553,54
2023-01-01 03:15:00,1051.0294,54
2023-01-01 03:20:00,1051.5278,54
2023-01-01 03:25:00,1049.4282,54
2023-01-01 03:30:00,1048.946,54
2023-01-01 03:35:00,1043.2233,54
2023-01-01 03:40:00,1049.6323,54
2023-01-01 03:45:00,1045.1476,54
2023-01-01 03:50:00,1046.1495,54
2023-01-01 03:55:00,1046.4619,54
2023-01-01 04:00:00,1044.1023,54
2023-01-01 04:05:00,1041.2549,54
2023-01-01 04:10:00,1048.502,54
2023-01-01 04:15:00,1058.1592,54
2023-01-01 04:20:00,1051.3856,54
2023-01-01 04:25:00,1034.9933,53
2023-01-01 04:30:00,1047.594,53
2023-01-01 04:35:00,1045.9939,53
2023-01-01 04:40:00,1050.5165,53
2023-01-01 04:45:00,1047.7333,53
2023-01-01 04:50:00,1042.6013,53
2023-01-01 04:55:00,1043.6675,53
2023-01-01 05:00:00,1046.5352,53
2023-01-01 05:05:00,1058.1562,53
2023-01-01 05:10:00,1068.8444,53
2023-01-01 05:15:00,1058.9608,53
2023-01-01 05:20:00,1072.2764,53
2023-01-01 05:25:00,1065.8534,53
2023-01-01 05:30:00,1070.6193,53
2023-01-01 05:35:00,1063.1227,53
2023-01-01 05:40:00,1088.3882,53
2023-01-01 05:45:00,1075.624,53
2023-01-01 05:50:00,1069.7096,53
2023-01-01 05:55:00,1088.9337,53
2023-01-01 06:00:00,1087.099,53
2023-01-01 06:05:00,1096.5575,53
2023-01-01 06:10:00,1107.5212,53
2023-01-01 06:15:00,1091.8785,53
2023-01-01 06:20:00,1096.9613,53
2023-01-01 06:25:00,1099.0189,52
2023-01-01 06:30:00,1097.523,52
2023-01-01 06:35:00,1102.1083,52
2023-01-01 06:40:00,1112.3264,52
2023-01-01 06:45:00,1118.8918,52
2023-01-01 06:50:00,1113.4149,52
2023-01-01 06:55:00,1112.8048,52
2023-01-01 07:00:00,1134.8069,52
2023-01-01 07:05:00,1122.8092,52
2023-01-01 07:10:00,1133.2463,52
2023-01-01 07:15:00,1131.2012,52
2023-01-01 07:20:00,1144.264,52
2023-01-01 07:25:00,1130.968,50
2023-01-01 07:30:00,1144.0906,50
2023-01-01 07:35:00,1156.5564,50
2023-01-01 07:40:00,1142.0085,50
2023-01-01 07:45:00,1148.5709,50
2023-01-01 07:50:00,1154.1095,50
2023-01-01 07:55:00,1148.8696,50
2023-01-01 08:00:00,1152.7191,50
2023-01-01 08:05:00,1164.7976,50
2023-01-01 08:10:00,1179.5472,50
2023-01-01 08:15:00,1174.0131,50
2023-01-01 08:20:00,1169.9662,50
2023-01-01 08:25:00,1179.2535,51
2023-01-01 08:30:00,1186.9506,51
